ticker,pdf_period,report_date,cash_and_equivalents,trade_receivables,inventories,current_assets,fixed_assets,total_assets,trade_payable,current_bank_loans,current_liabilities,longterm_bank_loans,total_liabilities,common_stocks,retained_earnings,total_equity,revenues,gross_profit,operating_profit,interest_finance_costs,ebt,tax,net_profit,net_profit_attributable,comprehensive_income,comprehensive_attributable,cfo,cfi,cff,net_change_cash,cash_end_period,current_ratio,dar,der,eps,per,book_value,pbv,roa,roe,gpm,opm,npm,dps,dpr,dividend_yield,listed_shares_million,market_cap_billion_idr,usd_rate_idr
BMRI,February - July 2026,Dec 2024,,,,,63030845.0,,,,,,,11666667.0,220050469.0,313474681.0,,,,,76403486.0,-15238365.0,,55782742.0,61146765.0,55740401.0,-26186927.0,17730695.0,4477800.0,-3978432.0,244038123.0,,0.77,5.93,597.67,9.54,3358.66,1.7,2.3,17.79,,15.24,29.01,4351.19,728.02,76.34,92400.0,526680.0,16161.0
BMRI,February - July 2026,Sep 2025,,,,,67389599.0,,,,,,,11666667.0,214270072.0,313838115.0,,,,,51547203.0,-10174262.0,,37730142.0,45182262.0,41345118.0,57993161.0,-20932013.0,-44343866.0,-7282718.0,239878795.0,,0.77,6.3,551.74,7.97,3362.55,1.31,2.01,16.41,,35.19,35.23,4817.37,873.13,94.46,92400.0,406560.0,16692.0
BREN,February - July 2026,Dec 2023,3825583.0,1597782.0,533001.0,10078378.0,9165285.0,54166666.0,237251.0,812477.0,3648174.0,6695755.0,44126098.0,19865670.0,7472291.0,10040568.0,9185232.0,,,2107238.0,4499249.0,-2256441.0,2242808.0,1658411.0,2229253.0,1647635.0,3507849.0,-594649.0,-1701918.0,1211282.0,3825583.0,2.76,0.81,4.39,12.4,603.02,75.05,99.6,3.06,16.52,,0.0,18.06,3.91,31.54,0.05,133786.0,1000052.0,15439.0
BREN,February - July 2026,Dec 2024,2629783.0,1718755.0,744004.0,10646657.0,13509917.0,61209998.0,342629.0,1636479.0,5749049.0,9335709.0,49371532.0,20794682.0,9005830.0,11838466.0,9645257.0,,,2173202.0,4817529.0,-2311233.0,2506296.0,1973387.0,2491913.0,1959505.0,4337774.0,-3679003.0,-2033474.0,-1374703.0,2629783.0,1.85,0.81,4.17,14.75,628.8,88.49,104.82,3.22,16.67,,,20.46,9.73,65.94,0.1,133786.0,1240867.0,16161.0
BREN,February - July 2026,Sep 2025,3542360.0,1795826.0,798312.0,11072405.0,13802214.0,64014371.0,106595.0,2183047.0,5619212.0,9486381.0,49607405.0,21477930.0,10992750.0,14406965.0,7634871.0,,,1468996.0,3996833.0,-1795191.0,2201641.0,1778583.0,2106414.0,1685124.0,2763060.0,-1925289.0,-11601.0,826171.0,3542360.0,1.97,0.77,3.44,18.3,512.21,107.69,87.06,3.83,17.0,,,32.07,9.73,53.14,0.1,133786.0,1254246.0,16692.0
BRPT,February - July 2026,Dec 2021,33066881.0,3847793.0,5752975.0,50860866.0,38671516.0,131867691.0,11162296.0,880212.0,16164637.0,12802475.0,70980798.0,14003211.0,4482492.0,60886893.0,45028055.0,11199039.0,8896693.0,2610442.0,6867955.0,-2644231.0,4223724.0,1556962.0,4823293.0,1946834.0,5242102.0,-11363760.0,16681902.0,10560244.0,26759983.0,3.15,0.54,1.17,16.61,51.48,649.48,1.32,1.18,2.56,24.87,19.76,3.46,329.28,1982.68,38.51,93747.0,80154.0,14269.0
BRPT,February - July 2026,Dec 2022,25540819.0,3600162.0,5461098.0,44875678.0,44439321.0,144198776.0,7020579.0,969339.0,12140383.0,26488376.0,86166958.0,15301568.0,4641302.0,58031818.0,46176207.0,6948933.0,4195620.0,3164942.0,2423355.0,-1921137.0,502218.0,27426.0,2768640.0,1437738.0,-2071584.0,-15542386.0,13913662.0,-3700309.0,25540819.0,3.7,0.6,1.48,0.29,2580.7,619.02,1.22,0.02,0.05,15.05,9.09,0.06,332.41,113621.32,44.03,93747.0,70779.0,15592.0
BRPT,February - July 2026,Dec 2023,27793766.0,3978877.0,6737919.0,55964044.0,45760949.0,156700693.0,10310427.0,1324882.0,17561816.0,27238549.0,93216622.0,15151418.0,4844573.0,63484072.0,42617183.0,8617123.0,5404700.0,4974014.0,3446263.0,-1905821.0,1540442.0,403205.0,1195334.0,130614.0,2169241.0,-7599199.0,7933531.0,2503573.0,27793766.0,3.19,0.59,1.47,4.3,309.23,677.18,1.96,0.26,0.64,20.22,12.68,0.95,334.0,7765.58,25.11,93747.0,124684.0,15439.0
BRPT,February - July 2026,Dec 2024,25966848.0,5095078.0,6813041.0,56458761.0,56399482.0,170216767.0,8593111.0,4549273.0,23174114.0,30183851.0,102534741.0,15859969.0,5903161.0,67682026.0,38576226.0,8384375.0,5493382.0,5652488.0,3760600.0,-1774478.0,1986122.0,912838.0,1750656.0,720651.0,-1780635.0,-4480346.0,3134297.0,-3126685.0,25966848.0,2.44,0.6,1.51,9.74,94.48,721.96,1.27,0.54,1.35,21.73,14.24,2.37,334.87,3439.06,36.4,93747.0,86247.0,16161.0
BRPT,February - July 2026,Sep 2025,49544076.0,16375720.0,20469133.0,107714811.0,87338286.0,267274724.0,18156055.0,3153269.0,37217184.0,63403160.0,160878514.0,16381078.0,15814301.0,106396210.0,92868145.0,2882508.0,-605936.0,4998169.0,30395781.0,-28026.0,30367756.0,9717181.0,29862272.0,9310848.0,786644.0,-14900698.0,36838092.0,22724038.0,49544076.0,2.89,0.6,1.51,109.06,34.38,1134.93,3.3,3.83,9.61,3.1,-0.65,11.01,334.87,307.05,10.24,93747.0,351552.0,16692.0
BUMI,February - July 2026,Dec 2021,3153155.0,2697840.0,434939.0,11066792.0,2062254.0,60269221.0,2441080.0,18824017.0,41054636.0,174589.0,51045073.0,27098345.0,-41200833.0,9224148.0,14386191.0,2878580.0,1767359.0,3043099.0,4153159.0,-965792.0,3187367.0,2397451.0,3184452.0,2395217.0,-1054391.0,-2462555.0,5869957.0,2353012.0,3153155.0,0.27,0.85,5.53,32.28,2.08,124.19,0.54,3.98,25.99,20.01,12.29,16.66,395.87,1226.43,590.85,74275.0,4976.0,14269.0
BUMI,February - July 2026,Dec 2022,1057250.0,2418215.0,609426.0,12048436.0,2831831.0,69977628.0,1760676.0,143438.0,14387701.0,849688.0,26031448.0,45721963.0,-36830834.0,43946181.0,28534606.0,5779034.0,3482679.0,2520462.0,10481796.0,-1802283.0,8679513.0,8190078.0,8680953.0,8184880.0,-9256206.0,-3304671.0,10178302.0,-2382574.0,1057250.0,0.84,0.37,0.59,22.06,7.3,118.35,1.36,11.7,18.64,20.25,12.21,28.7,395.87,1794.79,245.88,371321.0,59783.0,15592.0
BUMI,February - July 2026,Dec 2023,1185822.0,2492007.0,333331.0,10880121.0,3357443.0,64885396.0,2788686.0,325923.0,13094869.0,515427.0,22045628.0,45273307.0,-36300776.0,42839768.0,25936729.0,2119696.0,877124.0,348051.0,1186108.0,-770784.0,415324.0,168647.0,357541.0,112214.0,-1788912.0,649127.0,1278950.0,139164.0,1185822.0,0.83,0.34,0.51,0.45,187.15,115.37,0.74,0.26,0.39,8.17,3.38,0.65,395.87,87161.11,465.73,371321.0,31562.0,15439.0
BUMI,February - July 2026,Dec 2024,848370.0,1839512.0,660883.0,12487017.0,3637521.0,67284725.0,3453932.0,392419.0,12419649.0,104690.0,20995672.0,47391396.0,-36907858.0,46289053.0,21973780.0,2735896.0,986920.0,340599.0,1912746.0,-456101.0,1456645.0,1090513.0,1445897.0,1081024.0,-82553.0,-783715.0,480458.0,-385810.0,848370.0,1.01,0.31,0.45,2.94,40.18,124.66,0.95,1.62,2.36,12.45,4.49,4.96,395.87,13479.94,335.48,371335.0,43818.0,16161.0
BUMI,February - July 2026,Sep 2025,1877521.0,2332911.0,758590.0,11948394.0,4128539.0,65909835.0,2754390.0,,11894127.0,,19004899.0,48948530.0,490864.0,46904935.0,17314593.0,2692531.0,1408275.0,250741.0,1440445.0,-437605.0,1002840.0,490864.0,934829.0,423970.0,1669200.0,-1836120.0,1151748.0,984828.0,1877521.0,1.0,0.29,0.41,-0.75,-198.1,126.31,1.18,-0.42,-0.6,15.55,8.13,-1.61,395.87,-52631.81,108.16,371335.0,55329.0,16692.0
CPIN,February - July 2026,Dec 2021,1803188.0,1643702.0,7655165.0,15715060.0,16255596.0,35446051.0,1571868.0,,7836101.0,1357636.0,10296052.0,163980.0,24996417.0,25149999.0,51698249.0,8138825.0,4610325.0,328551.0,4633546.0,-1014536.0,3619010.0,3620961.0,3636892.0,3638833.0,2121905.0,-2819121.0,-316035.0,-1013251.0,1666307.0,2.01,0.29,0.41,220.82,26.95,1533.72,3.88,10.22,14.4,15.74,8.92,7.0,2443.8,1106.71,41.07,16398.0,97568.0,14269.0
CPIN,February - July 2026,Dec 2022,2041946.0,1820224.0,8999873.0,18031436.0,17627978.0,39847545.0,1496934.0,,10109335.0,2311915.0,13520331.0,163980.0,26171602.0,26327214.0,56867544.0,8144040.0,4185845.0,420306.0,3537180.0,-606823.0,2930357.0,2928342.0,2948199.0,2946169.0,1673887.0,-2613060.0,927867.0,-11306.0,1692730.0,1.78,0.34,0.51,178.58,31.64,1605.51,3.52,7.35,11.12,14.32,7.36,5.15,2551.8,1428.95,45.16,16398.0,92649.0,15592.0
CPIN,February - July 2026,Dec 2023,2328025.0,1707909.0,9298518.0,18324808.0,17690442.0,40970800.0,2095178.0,,11123822.0,1840533.0,13942042.0,163980.0,26873626.0,27028758.0,61615850.0,8274512.0,3944317.0,697723.0,2996885.0,-678797.0,2318088.0,2318584.0,2341344.0,2341824.0,3146254.0,-1375818.0,-1219085.0,551351.0,2235177.0,1.65,0.34,0.52,141.39,35.54,1648.3,3.05,5.66,8.58,13.43,6.4,3.76,2651.8,1875.46,52.77,16398.0,82400.0,15439.0
CPIN,February - July 2026,Dec 2024,4446488.0,2109886.0,9374618.0,21339691.0,16927970.0,42791000.0,1536242.0,,8589572.0,2793736.0,12502078.0,163980.0,30135088.0,30288922.0,67477992.0,10420157.0,5789668.0,731653.0,5256354.0,-1544753.0,3711601.0,3712926.0,3752104.0,3753402.0,4305814.0,-507999.0,-1610942.0,2186873.0,4446488.0,2.48,0.29,0.41,226.43,21.02,1847.11,2.58,8.68,12.26,15.44,8.58,5.5,2681.8,1184.41,56.34,16398.0,78054.0,16161.0
CPIN,February - July 2026,Sep 2025,4186323.0,2599702.0,9613230.0,22325382.0,17224971.0,43716001.0,1154479.0,,7880808.0,2813234.0,11811932.0,163980.0,31747083.0,31904069.0,50604542.0,8070592.0,4631289.0,430171.0,4666647.0,-1298452.0,3368195.0,3365043.0,3386131.0,3382979.0,4015120.0,-1294920.0,-2994789.0,-274589.0,4186323.0,2.83,0.27,0.37,286.08,16.29,1945.61,2.4,10.73,14.7,15.95,9.15,9.27,2789.8,975.18,61.86,16398.0,76415.0,16692.0
CTRA,February - July 2026,Dec 2021,7161587.0,866993.0,27359.0,21894719.0,2503919.0,40668411.0,939101.0,1022738.0,10963375.0,6651408.0,21274214.0,4640076.0,8713175.0,19394197.0,9729651.0,4839818.0,3291658.0,1241162.0,2396714.0,-308998.0,2087716.0,1735329.0,2142274.0,1789360.0,3647331.0,-1100005.0,-678327.0,1868999.0,7161587.0,2.0,0.52,1.1,93.5,10.37,1044.93,0.93,4.27,8.95,49.74,33.83,17.84,338.5,362.04,34.9,18560.0,18003.0,14269.0
CTRA,February - July 2026,Dec 2022,9042192.0,780610.0,28707.0,23571974.0,2568690.0,41902382.0,868028.0,510070.0,10780802.0,6310843.0,20989450.0,4640076.0,10317030.0,20912932.0,9126799.0,4567581.0,2927720.0,1069334.0,2309573.0,-306545.0,2003028.0,1863355.0,1866156.0,1726896.0,3759340.0,-722420.0,-1169595.0,1867325.0,9042192.0,2.19,0.5,1.0,100.39,9.36,1126.76,0.83,4.45,8.91,50.05,32.08,20.42,352.5,351.11,37.5,18560.0,17447.0,15592.0
CTRA,February - July 2026,Dec 2023,10601301.0,733754.0,31601.0,25747833.0,2834852.0,44115215.0,836999.0,310606.0,10625396.0,5727933.0,21490499.0,4633924.0,11885081.0,22624716.0,9245032.0,4559161.0,2791429.0,1208782.0,2215769.0,-306744.0,1909025.0,1846087.0,1956182.0,1893198.0,3864820.0,-1176280.0,-1140181.0,1548359.0,10601301.0,2.42,0.49,0.95,99.6,11.75,1220.6,0.96,4.18,8.16,49.31,30.19,19.97,367.5,368.99,31.41,18536.0,21687.0,15439.0
CTRA,February - July 2026,Dec 2024,10195216.0,776660.0,45062.0,26429775.0,3042347.0,47022702.0,1391321.0,507954.0,13308121.0,5261399.0,22407372.0,4633924.0,13622119.0,24615330.0,11187565.0,5262535.0,3305973.0,1359173.0,2705721.0,-377753.0,2327968.0,2126288.0,2305247.0,2103751.0,2985452.0,-2751166.0,-634532.0,-400246.0,10195216.0,1.99,0.48,0.91,114.71,8.54,1328.0,0.74,4.52,8.64,47.04,29.55,19.01,388.5,338.67,39.64,18536.0,18165.0,16161.0
CTRA,February - July 2026,Sep 2025,9033249.0,689305.0,39341.0,25306177.0,3051165.0,46195945.0,1080974.0,781194.0,14082145.0,4641560.0,20357121.0,4633924.0,14799192.0,25838824.0,8391803.0,4026245.0,2401862.0,911069.0,1994531.0,-243937.0,1750594.0,1621930.0,1751009.0,1622345.0,424917.0,-718072.0,-871617.0,-1164772.0,9033249.0,1.8,0.44,0.79,133.31,6.98,1394.0,0.67,5.35,9.56,47.98,28.62,29.45,412.5,309.42,49.7,18536.0,17238.0,16692.0
DSSA,February - July 2026,Dec 2021,7439235.0,3637275.0,1139890.0,16344466.0,5967692.0,42950727.0,2916589.0,1257074.0,9604066.0,2368983.0,17976991.0,1034483.0,11621210.0,24973736.0,30891619.0,12872307.0,7120055.0,989435.0,5413302.0,-1627201.0,3786101.0,1713386.0,4023674.0,2058663.0,6234913.0,-3010187.0,-4495406.0,-1270680.0,7439235.0,1.7,0.42,0.72,2223.58,22.04,32410.18,1.51,3.99,6.86,41.67,23.05,5.55,,,,771.0,37757.0,14269.0
DSSA,February - July 2026,Dec 2022,16912339.0,8304327.0,4404876.0,35346105.0,22960507.0,100274957.0,5875689.0,5590690.0,25998698.0,9589610.0,53623943.0,1130399.0,22025858.0,46651014.0,92867602.0,41215892.0,27804687.0,2477385.0,25036319.0,-4711663.0,20324657.0,9281369.0,17998473.0,7094441.0,32622136.0,-26921060.0,3229659.0,8930735.0,16912339.0,1.36,0.53,1.15,12045.09,3.3,60542.31,0.66,9.26,19.9,44.38,29.94,9.99,,,,771.0,30668.0,15592.0
DSSA,February - July 2026,Dec 2023,9530915.0,5309305.0,1572145.0,21348118.0,8489874.0,47293872.0,5625632.0,1073833.0,12747471.0,7338448.0,20726206.0,1119306.0,27928859.0,26567666.0,77421335.0,31993614.0,19379171.0,1659038.0,18234535.0,-4874959.0,13359575.0,6579781.0,13753219.0,7009323.0,15918992.0,-9140360.0,-14035440.0,-7256807.0,9530915.0,1.67,0.44,0.78,8539.04,9.37,34478.73,2.32,13.91,24.77,41.32,25.03,8.5,,,,771.0,61644.0,15439.0
DSSA,February - July 2026,Dec 2024,14269642.0,4029455.0,1929513.0,32295081.0,10522192.0,59716047.0,4369868.0,1138276.0,13856686.0,8898444.0,28305860.0,1171650.0,34958297.0,31410187.0,48770602.0,19852289.0,10524431.0,983546.0,11478248.0,-2706372.0,8771875.0,4995119.0,6644579.0,2846402.0,11206137.0,-9614346.0,2910509.0,4502299.0,14269642.0,2.33,0.47,0.9,648.25,57.08,4076.32,9.08,8.36,15.9,40.71,21.58,10.24,,,,7706.0,285104.0,16161.0
DSSA,February - July 2026,Sep 2025,10086016.0,3734563.0,1831727.0,30987540.0,14709438.0,69666279.0,4712519.0,1800059.0,15407854.0,12746849.0,33686729.0,1210147.0,39142680.0,35979551.0,33706685.0,11529301.0,4713370.0,813915.0,5715868.0,-1123770.0,4592098.0,2958537.0,4348597.0,2758732.0,4369302.0,-11165620.0,2435971.0,-4360346.0,10086016.0,2.01,0.48,0.94,552.94,192.06,4669.32,22.74,6.12,11.84,34.2,13.98,12.64,,,,7706.0,818327.0,16692.0
EMTK,February - July 2026,Dec 2021,7383025.0,2359892.0,1004564.0,12961205.0,5818066.0,38168511.0,735306.0,6436.0,3213609.0,611964.0,4499645.0,1224835.0,4673694.0,33668866.0,12840734.0,3708351.0,1349711.0,101841.0,6436823.0,-416997.0,6019826.0,5659161.0,6271231.0,5911749.0,1571869.0,-10750356.0,12672899.0,3494412.0,7383025.0,4.03,0.12,0.13,92.41,24.67,549.77,4.15,14.83,16.81,28.88,10.51,44.07,885.6,958.37,38.84,61242.0,139631.0,14269.0
EMTK,February - July 2026,Dec 2022,8712638.0,2659507.0,1321761.0,16503758.0,5584109.0,44469025.0,766485.0,381460.0,3129320.0,644188.0,4572437.0,1224835.0,9817104.0,39896588.0,15524642.0,3392903.0,530464.0,85146.0,6216439.0,-754380.0,5462058.0,5444010.0,6221689.0,6195682.0,-810999.0,1497302.0,1942476.0,2628779.0,8712638.0,5.27,0.1,0.11,88.89,11.59,651.46,1.58,12.24,13.65,21.85,3.42,35.07,885.6,996.25,85.98,61242.0,63079.0,15592.0
EMTK,February - July 2026,Dec 2023,7210978.0,2694088.0,1295358.0,15825106.0,5930697.0,42891251.0,754127.0,177640.0,3208075.0,681430.0,4519490.0,1226335.0,9371345.0,38371760.0,9241419.0,2863407.0,-53543.0,80253.0,-46771.0,-199709.0,-239980.0,-140770.0,-875746.0,-773900.0,1138470.0,-1858086.0,-612772.0,-1332388.0,7210978.0,4.93,0.11,0.12,-2.3,-256.68,626.56,0.94,-0.33,-0.37,30.98,-0.58,-1.52,890.6,-38745.36,150.95,61242.0,36133.0,15439.0
EMTK,February - July 2026,Dec 2024,7312428.0,2819457.0,1306839.0,14740221.0,6533132.0,46019206.0,990717.0,233878.0,4791628.0,594904.0,6428156.0,1227835.0,10634358.0,39591050.0,12233465.0,4064263.0,877512.0,105033.0,2869345.0,-1053103.0,1816242.0,1470321.0,1437553.0,1096721.0,1452905.0,-927269.0,-549494.0,-23858.0,7312428.0,3.08,0.14,0.16,23.95,20.54,644.89,0.76,3.2,3.71,33.22,7.17,12.02,894.6,3735.31,181.83,61392.0,30205.0,16161.0
EMTK,February - July 2026,Sep 2025,23988335.0,2872516.0,1539583.0,35861538.0,6706708.0,61006665.0,797295.0,306982.0,4660077.0,460674.0,6502485.0,1227835.0,15052929.0,54504180.0,13763091.0,3793779.0,897675.0,84186.0,8955588.0,-658087.0,8297501.0,6436449.0,8381804.0,6597509.0,337312.0,19819500.0,-3636810.0,16520002.0,23988335.0,7.7,0.11,0.12,121.58,10.32,887.81,1.41,12.23,13.69,27.56,6.52,54.23,932.6,767.06,85.95,61392.0,77047.0,16692.0
EXCL,February - July 2026,Dec 2021,2664387.0,524505.0,156440.0,7733191.0,51912214.0,72753282.0,10637997.0,877461.0,20953921.0,7156544.0,52664537.0,1072467.0,6934408.0,20088745.0,26754050.0,,-1536159.0,2378186.0,1707540.0,-419733.0,1287807.0,1287807.0,1303500.0,1303500.0,11963257.0,-6930963.0,-5333962.0,-301668.0,2664387.0,0.37,0.72,2.62,120.08,26.4,1873.13,1.69,1.77,6.41,,,4.81,514.58,428.53,16.23,10725.0,33997.0,14269.0
EXCL,February - July 2026,Dec 2022,5184113.0,738169.0,408186.0,10408358.0,60473629.0,87277780.0,11337283.0,5342445.0,26350500.0,2411205.0,61503554.0,1312843.0,7550252.0,25774226.0,29141994.0,,-2876477.0,2777385.0,1353030.0,-231842.0,1121188.0,1109440.0,1171670.0,1159922.0,14104495.0,-11495464.0,-91372.0,2517659.0,5184113.0,0.39,0.7,2.39,88.98,24.05,2067.16,1.04,1.27,4.3,,,3.81,565.58,635.63,26.43,12468.0,26682.0,15592.0
EXCL,February - July 2026,Dec 2023,966027.0,1385785.0,377884.0,7173511.0,63890454.0,87688084.0,9382500.0,415892.0,20141984.0,5609008.0,61183308.0,1312843.0,8267467.0,26504776.0,32322651.0,,-3172220.0,2939979.0,1704517.0,-420069.0,1284448.0,1271113.0,1279573.0,1266238.0,16095538.0,-10376600.0,-9935085.0,-4216147.0,966027.0,0.36,0.7,2.31,96.82,20.66,2018.88,0.99,1.45,4.8,,,3.93,607.58,627.53,30.38,13128.0,26257.0,15439.0
EXCL,February - July 2026,Dec 2024,1386637.0,1862607.0,193554.0,8435813.0,61034472.0,86178565.0,8251224.0,2254112.0,21016639.0,6592866.0,59956193.0,1312843.0,9466923.0,26222372.0,34391597.0,,-3284180.0,3112802.0,2427225.0,-579594.0,1847631.0,1819019.0,1856782.0,1828170.0,18153806.0,-11685716.0,-6054212.0,413878.0,1386637.0,0.4,0.7,2.29,138.56,16.24,1997.37,1.13,2.11,6.94,,,5.29,656.18,473.59,29.16,13128.0,29539.0,16161.0
EXCL,February - July 2026,Sep 2025,1355438.0,4454677.0,192893.0,11660102.0,65944472.0,109818106.0,9835091.0,4514747.0,26794655.0,15746708.0,77820021.0,1819986.0,5746837.0,31998085.0,30547463.0,,-3509228.0,2973289.0,-2997135.0,401530.0,-2595605.0,-2605088.0,-2590337.0,-2599820.0,14722920.0,-6453407.0,-8303081.0,-33568.0,1355438.0,0.44,0.71,2.43,-115.54,-23.02,1758.15,1.51,-1.91,-6.57,,,-6.88,900.88,-779.73,24.02,18200.0,48412.0,16692.0
GOTO,February - July 2026,Dec 2022,29009177.0,627292.0,71243.0,34180478.0,1457341.0,139216570.0,1232313.0,413259.0,12162456.0,1102048.0,16493226.0,1184364.0,-118480548.0,122723344.0,11349167.0,5869197.0,-30329628.0,232863.0,-40544556.0,136064.0,-40408492.0,-39571161.0,-40266275.0,-39406754.0,-17206303.0,1134276.0,13374290.0,-2697737.0,29009177.0,2.81,0.12,0.13,-33.41,-2.72,103.62,0.88,-28.42,-32.24,51.71,-267.24,-348.67,,,,1184364.0,107777.0,15592.0
GOTO,February - July 2026,Dec 2023,25143935.0,601244.0,71426.0,33617291.0,1038618.0,54097256.0,1341240.0,414980.0,12822544.0,678538.0,18377256.0,1201410.0,-208928904.0,35720000.0,14785492.0,9692313.0,-10278970.0,369285.0,-90634418.0,115692.0,-90518726.0,-90395629.0,-90410707.0,-90299292.0,-4325308.0,-1472030.0,1732508.0,-4064830.0,24843952.0,2.62,0.34,0.51,-75.24,-1.14,29.73,2.89,-167.1,-253.07,65.55,-69.52,-611.38,,,,1201410.0,103321.0,15439.0
GOTO,February - July 2026,Dec 2024,19177524.0,459969.0,27404.0,26337692.0,456997.0,43207884.0,1240885.0,677997.0,10044890.0,363215.0,12804083.0,1191145.0,-214119215.0,30403801.0,15894462.0,8481070.0,-2240874.0,494053.0,-5275830.0,-189025.0,-5464855.0,-5154924.0,-5532574.0,-5113999.0,-622114.0,-10324679.0,4705539.0,-6241254.0,18827578.0,2.62,0.3,0.42,-4.52,-15.49,26.66,2.63,-11.93,-16.95,53.36,-14.1,-32.43,,,,1140573.0,79840.0,16161.0
GOTO,February - July 2026,Sep 2025,17648685.0,649462.0,19389.0,24812572.0,580743.0,42110592.0,1052346.0,,9655217.0,,13008040.0,1191145.0,-214920194.0,29102552.0,13295481.0,7663142.0,-222369.0,361319.0,-643229.0,-353746.0,-996975.0,-775550.0,-1005242.0,-644861.0,-160835.0,46939.0,-1268387.0,-1382283.0,17648685.0,2.57,0.31,0.45,-1.42,-38.08,25.52,2.12,-3.84,-5.56,57.64,-1.67,-12.16,,,,1140573.0,61591.0,16692.0
HEAL,February - July 2026,Dec 2021,1286518.0,1002458.0,94640.0,2465693.0,4537603.0,7586159.0,324354.0,159754.0,1617072.0,1028001.0,3199904.0,297800.0,1848048.0,4386255.0,5820123.0,2895492.0,1637533.0,143196.0,1658202.0,-358428.0,1299774.0,1003126.0,1317062.0,1017694.0,1856336.0,-1181479.0,-252916.0,421941.0,1286518.0,1.52,0.42,0.73,67.37,15.88,294.58,3.63,13.22,22.87,49.75,28.14,17.24,73.0,108.36,6.82,14890.0,15932.0,14269.0
HEAL,February - July 2026,Dec 2022,774947.0,833721.0,100029.0,1790662.0,5109549.0,7591485.0,281730.0,147832.0,1710040.0,1040191.0,2906012.0,299121.0,2108896.0,4685473.0,4901810.0,1708388.0,516356.0,139833.0,480088.0,-101315.0,378773.0,298596.0,390298.0,308796.0,867738.0,-1220705.0,-158604.0,-511571.0,774947.0,1.05,0.38,0.62,19.96,77.64,313.28,4.95,3.93,6.37,34.85,10.53,6.09,79.0,395.69,5.1,14956.0,23182.0,15592.0
HEAL,February - July 2026,Dec 2023,855212.0,885194.0,117430.0,1950096.0,5873984.0,8802651.0,355750.0,207005.0,1552829.0,1880089.0,3604325.0,300697.0,2451955.0,5198326.0,5784086.0,2075035.0,780699.0,139560.0,710393.0,-151109.0,559284.0,437346.0,568279.0,444501.0,1320654.0,-1678865.0,438476.0,80265.0,855212.0,1.26,0.41,0.69,29.09,51.22,345.75,4.31,4.97,8.41,35.87,13.5,7.56,86.0,295.65,5.77,15035.0,22402.0,15439.0
HEAL,February - July 2026,Dec 2024,643168.0,1198651.0,138001.0,2048446.0,7548677.0,10577680.0,432982.0,266977.0,1819893.0,2756844.0,4711461.0,307319.0,2872446.0,5866219.0,6717179.0,2436100.0,1036733.0,179099.0,907149.0,-218020.0,689129.0,535942.0,703015.0,547056.0,1137623.0,-2363470.0,1013803.0,-212044.0,643168.0,1.13,0.45,0.8,34.88,46.73,381.77,4.27,5.07,9.14,36.27,15.43,7.98,94.5,270.94,5.8,15366.0,25046.0,16161.0
HEAL,February - July 2026,Sep 2025,956736.0,1308715.0,126236.0,2475794.0,8062491.0,11805141.0,417066.0,204076.0,1524610.0,3004284.0,4674454.0,307319.0,3079690.0,7130687.0,5287968.0,1771868.0,731363.0,,590682.0,-139616.0,451066.0,356017.0,459709.0,362715.0,779536.0,-1360325.0,894357.0,313568.0,956736.0,1.62,0.4,0.66,27.58,60.91,464.06,3.62,3.59,5.94,33.51,13.83,8.01,105.0,380.71,7.64,15366.0,25815.0,16692.0
ICBP,February - July 2026,Dec 2021,20377977.0,6400930.0,5857217.0,33997637.0,14175833.0,118066628.0,3585935.0,322524.0,18896133.0,1779157.0,63342765.0,583095.0,26917455.0,54723863.0,56803733.0,20277240.0,11534757.0,1965784.0,9935232.0,-2034950.0,7900282.0,6388477.0,8530199.0,7038328.0,7989039.0,-3100274.0,5905745.0,10794510.0,20377977.0,1.8,0.54,1.16,547.81,15.88,4692.53,1.85,5.41,11.67,35.7,20.31,11.25,1894.0,345.74,21.77,11662.0,101459.0,14269.0
ICBP,February - July 2026,Dec 2022,15741068.0,6875504.0,7132321.0,31070365.0,14520941.0,115305536.0,3702979.0,487311.0,10033935.0,1548641.0,57832529.0,583095.0,29342631.0,57473007.0,64797516.0,21792286.0,12414045.0,6184961.0,7525385.0,-1803191.0,5722194.0,4587367.0,6065286.0,4935821.0,8804494.0,-1505635.0,-12826259.0,-5527400.0,15741068.0,3.1,0.5,1.01,393.36,25.42,4928.27,2.03,3.98,7.98,33.63,19.16,7.08,2109.0,536.15,21.09,11662.0,116619.0,15592.0
